"district"	"UC_GRADS"	"GRADS"	"YEAR"	"PERCENT_UC"
"1742"	63891	15	121	2001	12.396694214876
"1743"	65730	14	121	2001	11.5702479338843
"1744"	71779	42	120	2001	35
"1745"	10504	0	118	2001	0
"1746"	71068	38	118	2001	32.2033898305085
"1747"	75325	19	118	2001	16.1016949152542
"1748"	73619	35	117	2001	29.9145299145299
"1749"	66290	39	116	2001	33.6206896551724
"1750"	69989	48	116	2001	41.3793103448276
"1751"	61432	51	111	2001	45.945945945946
"1752"	10108	0	109	2001	0
"1753"	68171	13	109	2001	11.9266055045872
"1754"	73585	18	109	2001	16.5137614678899
"1755"	68213	48	108	2001	44.4444444444444
"1756"	62661	42	106	2001	39.622641509434
"1757"	71399	7	104	2001	6.73076923076923
"1758"	75234	22	104	2001	21.1538461538462
"1759"	70656	23	103	2001	22.3300970873786
"1760"	73809	16	103	2001	15.5339805825243
"1761"	73932	17	101	2001	16.8316831683168
"1762"	67827	0	100	2001	0
"1763"	75408	21	100	2001	21
"1764"	62364	15	99	2001	15.1515151515152
"1765"	75309	72	98	2001	73.469387755102
"1766"	75127	23	92	2001	25
"1767"	63040	20	88	2001	22.7272727272727
"1768"	61598	35	87	2001	40.2298850574713
"1769"	62539	5	87	2001	5.74712643678161
"1770"	75382	5	86	2001	5.81395348837209
"1771"	75465	41	86	2001	47.6744186046512
"1772"	70276	39	84	2001	46.4285714285714
"1773"	73890	25	83	2001	30.1204819277108
"1774"	63107	20	80	2001	25
"1775"	75366	80	80	2001	100
"1776"	61614	19	77	2001	24.6753246753247
"1777"	73692	42	77	2001	54.5454545454545
"1778"	75168	36	77	2001	46.7532467532467
"1779"	72165	10	76	2001	13.1578947368421
"1780"	10496	0	75	2001	0
"1781"	62901	12	75	2001	16
"1782"	65581	47	74	2001	63.5135135135135
"1783"	75051	13	74	2001	17.5675675675676
"1784"	62174	0	73	2001	0
"1785"	64071	23	72	2001	31.9444444444444
"1786"	70177	39	69	2001	56.5217391304348
"1787"	73361	23	69	2001	33.3333333333333
"1788"	10447	6	68	2001	8.82352941176471
"1789"	10090	31	67	2001	46.2686567164179
"1790"	10215	3	65	2001	4.61538461538462
"1791"	10587	0	62	2001	0
"1792"	61622	8	61	2001	13.1147540983607
"1793"	61408	16	60	2001	26.6666666666667
"1794"	62588	18	59	2001	30.5084745762712
"1795"	10041	0	57	2001	0
"1796"	61168	57	57	2001	100
"1797"	71373	33	57	2001	57.8947368421053
"1798"	10058	0	52	2001	0
"1799"	73668	12	52	2001	23.0769230769231
"1800"	75259	37	52	2001	71.1538461538462
"1801"	67801	13	51	2001	25.4901960784314
"1802"	75374	20	49	2001	40.8163265306122
"1803"	10421	20	48	2001	41.6666666666667
"1804"	65599	12	48	2001	25
"1805"	72686	9	47	2001	19.1489361702128
"1806"	64204	16	45	2001	35.5555555555556
"1807"	70706	12	44	2001	27.2727272727273
"1808"	75606	0	44	2001	0
"1809"	10413	0	41	2001	0
"1810"	62281	21	41	2001	51.219512195122
"1811"	31625	0	37	2001	0
"1812"	73684	5	37	2001	13.5135135135135
"1813"	75580	0	37	2001	0
"1814"	66241	12	35	2001	34.2857142857143
"1815"	73916	12	35	2001	34.2857142857143
"1816"	66415	7	33	2001	21.2121212121212
"1817"	68163	0	33	2001	0
"1818"	71571	14	33	2001	42.4242424242424
"1819"	73593	8	33	2001	24.2424242424242
"1820"	75028	10	32	2001	31.25
"1821"	75572	0	32	2001	0
"1822"	10116	0	31	2001	0
"1823"	75184	12	31	2001	38.7096774193548
"1824"	10074	0	30	2001	0
"1825"	65540	15	30	2001	50
"1826"	31617	0	29	2001	0
"1827"	70250	9	29	2001	31.0344827586207
"1828"	61606	17	28	2001	60.7142857142857
"1829"	62927	0	28	2001	0
"1830"	63289	7	28	2001	25
"1831"	64089	15	28	2001	53.5714285714286
"1832"	64584	0	28	2001	0
"1833"	10348	0	27	2001	0
"1834"	10454	0	27	2001	0
"1835"	67983	12	27	2001	44.4444444444444
"1836"	10272	11	25	2001	44
"1837"	10280	0	25	2001	0
"1838"	63214	3	25	2001	12
"1839"	10546	0	24	2001	0
"1840"	65896	4	24	2001	16.6666666666667
"1841"	72728	5	24	2001	20.8333333333333
"1842"	73866	4	24	2001	16.6666666666667
"1843"	75416	1	24	2001	4.16666666666667
"1844"	10355	0	23	2001	0
"1845"	67892	6	23	2001	26.0869565217391
"1846"	65607	8	21	2001	38.0952380952381
"1847"	75036	1	21	2001	4.76190476190476
"1848"	10066	0	19	2001	0
"1849"	10512	0	19	2001	0
"1850"	10017	0	18	2001	0
"1851"	10140	0	17	2001	0
"1852"	10124	0	16	2001	0
"1853"	10231	0	16	2001	0
"1854"	10314	1	16	2001	6.25
"1855"	68940	7	15	2001	46.6666666666667
"1856"	75010	6	15	2001	40
"1857"	10165	0	14	2001	0
"1858"	63628	4	14	2001	28.5714285714286
"1859"	68833	4	14	2001	28.5714285714286
"1860"	71803	0	14	2001	0
"1861"	75218	9	14	2001	64.2857142857143
"1862"	68189	0	13	2001	0
"1863"	10033	0	11	2001	0
"1864"	62695	11	11	2001	100
"1865"	73833	4	10	2001	40
"1866"	10173	0	9	2001	0
"1867"	63248	1	9	2001	11.1111111111111
"1868"	63297	2	9	2001	22.2222222222222
"1869"	62646	5	8	2001	62.5
"1870"	66399	0	8	2001	0
"1871"	10181	0	7	2001	0
"1872"	10256	0	7	2001	0
"1873"	68627	7	7	2001	100
"1874"	10264	0	5	2001	0
"1875"	10462	3	5	2001	60
"1876"	61333	0	5	2001	0
"1877"	62653	5	5	2001	100
"1878"	70425	0	5	2001	0
"1879"	10207	0	4	2001	0
"1880"	63271	0	4	2001	0
"1881"	31609	0	3	2001	0
"1882"	69005	2	3	2001	66.6666666666667
"1883"	70110	1	3	2001	33.3333333333333
"1884"	73858	0	3	2001	0
"1885"	10470	0	2	2001	0
"1886"	10538	0	2	2001	0
"1887"	68049	0	2	2001	0
"1888"	10520	0	1	2001	0
"1889"	69245	0	1	2001	0
"1890"	71134	0	1	2001	0
"1891"	72470	0	1	2001	0
"1892"	75150	1	1	2001	100
"1893"	64733	11765	27795	2002	42.3277567907897
"1894"	68338	2548	6622	2002	38.4778012684989
"1895"	63529	1018	5865	2002	17.3572037510656
"1896"	68411	1397	5000	2002	27.94
"1897"	69427	1416	4787	2002	29.5801128055149
"1898"	64725	1917	4565	2002	41.9934282584885
"1899"	68130	1590	4457	2002	35.6742203275746
"1900"	62166	1156	3950	2002	29.2658227848101
"1901"	67652	1181	3947	2002	29.9214593362047
"1902"	67447	1380	3856	2002	35.7883817427386
"1903"	66431	1013	3838	2002	26.3939551849922
"1904"	68478	2006	3733	2002	53.7369407982856
"1905"	64246	656	3338	2002	19.6524865188736
"1906"	67314	1107	3014	2002	36.728599867286
"1907"	71175	615	2937	2002	20.9397344228805
"1908"	66548	1535	2935	2002	52.2998296422487
"1909"	65136	985	2894	2002	34.0359364201797
"1910"	66514	1274	2881	2002	44.2207566817077
"1911"	66522	653	2747	2002	23.771386967601
"1912"	66464	879	2671	2002	32.9090228378884
"1913"	66670	441	2670	2002	16.5168539325843
"1914"	72546	560	2544	2002	22.0125786163522
"1915"	67215	930	2529	2002	36.773428232503
"1916"	67439	972	2442	2002	39.8034398034398
"1917"	68452	403	2436	2002	16.5435139573071
"1918"	61754	712	2284	2002	31.1733800350263
"1919"	65128	886	2208	2002	40.1268115942029
"1920"	73635	1039	2198	2002	47.270245677889
"1921"	68296	1193	2185	2002	54.5995423340961
"1922"	62117	939	2138	2002	43.9195509822264
"1923"	67033	947	2134	2002	44.3767572633552
"1924"	69468	1380	2110	2002	65.4028436018957
"1925"	64568	752	2069	2002	36.346060898985
"1926"	66621	512	2053	2002	24.9391134924501
"1927"	67678	240	1975	2002	12.1518987341772
"1928"	67876	387	1961	2002	19.7348291687914
"1929"	65789	428	1924	2002	22.2453222453222
"1930"	61176	1101	1861	2002	59.1617409994627
"1931"	65060	855	1854	2002	46.1165048543689
"1932"	67710	271	1845	2002	14.6883468834688
"1933"	69666	1177	1833	2002	64.2116748499727
"1934"	73650	591	1823	2002	32.4190894130554
"1935"	61259	366	1820	2002	20.1098901098901
"1936"	64808	588	1814	2002	32.4145534729879
"1937"	64519	453	1761	2002	25.7240204429302
"1938"	67124	406	1738	2002	23.3601841196778
"1939"	61796	292	1730	2002	16.878612716763
"1940"	69047	873	1726	2002	50.5793742757822
"1941"	66647	655	1709	2002	38.3265067290813
"1942"	66928	702	1669	2002	42.0611144397843
"1943"	64238	470	1667	2002	28.1943611277744
"1944"	68106	428	1658	2002	25.8142340168878
"1945"	70920	495	1639	2002	30.2013422818792
"1946"	66159	266	1635	2002	16.2691131498471
"1947"	64212	688	1619	2002	42.4953675108091
"1948"	68346	1190	1610	2002	73.9130434782609
"1949"	61804	1293	1575	2002	82.0952380952381
"1950"	69401	466	1564	2002	29.7953964194373
"1951"	73445	625	1512	2002	41.3359788359788
"1952"	67058	402	1502	2002	26.7643142476698
"1953"	73759	760	1499	2002	50.7004669779853
"1954"	68585	525	1487	2002	35.305985205111
"1955"	61853	590	1457	2002	40.4941660947152
"1956"	67934	281	1446	2002	19.432918395574
"1957"	69286	722	1429	2002	50.5248425472358
"1958"	64907	176	1428	2002	12.3249299719888
"1959"	67850	304	1392	2002	21.8390804597701
"1960"	61648	518	1391	2002	37.2393961179008
"1961"	73460	911	1390	2002	65.5395683453237
"1962"	69062	574	1379	2002	41.6243654822335
"1963"	72256	420	1371	2002	30.6345733041575
"1964"	68676	271	1338	2002	20.254110612855
"1965"	61630	792	1325	2002	59.7735849056604
"1966"	67843	259	1313	2002	19.7258187357197
"1967"	67363	297	1311	2002	22.6544622425629
"1968"	64451	369	1272	2002	29.0094339622642
"1969"	75192	515	1267	2002	40.6471981057616
"1970"	72603	242	1247	2002	19.4065757818765
"1971"	61192	430	1241	2002	34.6494762288477
"1972"	10306	5	1236	2002	0.40453074433657
"1973"	64337	212	1232	2002	17.2077922077922
"1974"	64840	341	1217	2002	28.0197206244864
"1975"	69310	349	1173	2002	29.7527706734868
"1976"	70540	308	1172	2002	26.2798634812287
"1977"	64352	295	1162	2002	25.3872633390706
"1978"	66597	825	1141	2002	72.3049956178791
"1979"	73957	75	1141	2002	6.57318141980719
"1980"	68924	410	1121	2002	36.5744870651204
"1981"	70581	288	1105	2002	26.0633484162896
"1982"	70136	333	1099	2002	30.3002729754322
"1983"	68593	428	1064	2002	40.2255639097744
"1984"	75176	284	1064	2002	26.6917293233083
"1985"	70573	316	1062	2002	29.7551789077213
"1986"	64881	536	1058	2002	50.6616257088847
"1987"	67173	344	1058	2002	32.5141776937618
"1988"	67082	338	1052	2002	32.1292775665399
"1989"	73452	225	1052	2002	21.3878326996198
"1990"	67330	287	1033	2002	27.783155856728
"1991"	66266	215	1030	2002	20.873786407767
"1992"	75523	157	1030	2002	15.2427184466019
"1993"	69823	397	1025	2002	38.7317073170732
"1994"	67207	307	1017	2002	30.1868239921337
"1995"	73569	240	1015	2002	23.6453201970443
"1996"	66894	390	1005	2002	38.8059701492537
"1997"	69799	361	1001	2002	36.0639360639361
"1998"	75499	367	1000	2002	36.7
"1999"	72652	238	999	2002	23.8238238238238
"2000"	73643	356	976	2002	36.4754098360656
"2001"	64436	508	972	2002	52.2633744855967
"2002"	75069	230	967	2002	23.7849017580145
"2003"	61424	351	963	2002	36.4485981308411
"2004"	10199	319	960	2002	33.2291666666667
"2005"	66977	362	944	2002	38.3474576271186
"2006"	67090	233	923	2002	25.2437703141928
"2007"	64683	430	917	2002	46.8920392584515
"2008"	73437	99	911	2002	10.8671789242591
"2009"	64774	271	903	2002	30.0110741971207
"2010"	72249	191	903	2002	21.1517165005537
"2011"	64980	578	893	2002	64.7256438969765
"2012"	64303	167	889	2002	18.785151856018
"2013"	75077	163	885	2002	18.4180790960452
"2014"	65482	487	866	2002	56.2355658198614
"2015"	65243	245	851	2002	28.7896592244418
"2016"	61200	303	841	2002	36.0285374554102
"2017"	75101	602	838	2002	71.8377088305489
"2018"	75200	205	838	2002	24.4630071599045
"2019"	75044	208	837	2002	24.8506571087216
"2020"	61309	235	832	2002	28.2451923076923
"2021"	71316	132	824	2002	16.0194174757282
"2022"	61242	269	817	2002	32.9253365973072
"2023"	64261	396	816	2002	48.5294117647059
"2024"	67686	223	815	2002	27.361963190184
"2025"	64287	0	809	2002	0
"2026"	64865	522	799	2002	65.3316645807259
"2027"	66357	365	788	2002	46.3197969543147
"2028"	61721	280	784	2002	35.7142857142857
"2029"	64329	211	766	2002	27.5456919060052
"2030"	69674	279	762	2002	36.6141732283465
"2031"	63115	180	761	2002	23.6530880420499
"2032"	70862	251	748	2002	33.5561497326203
"2033"	66951	57	719	2002	7.92767732962448
"2034"	69641	538	712	2002	75.561797752809
"2035"	73387	280	712	2002	39.3258426966292
"2036"	73924	319	707	2002	45.1202263083451
"2037"	63925	166	704	2002	23.5795454545455
"2038"	68122	189	701	2002	26.9614835948645
"2039"	68759	179	694	2002	25.7925072046109
"2040"	71464	132	683	2002	19.3265007320644
"2041"	69609	336	676	2002	49.7041420118343
"2042"	75242	137	664	2002	20.6325301204819
"2043"	61143	340	658	2002	51.6717325227964
"2044"	69534	499	658	2002	75.8358662613982
"2045"	65094	142	643	2002	22.0839813374806
"2046"	61119	350	633	2002	55.2922590837283
"2047"	64873	110	633	2002	17.3775671406003
"2048"	67538	196	629	2002	31.1605723370429
"2049"	73965	219	626	2002	34.9840255591054
"2050"	69070	216	621	2002	34.7826086956522
"2051"	64527	99	620	2002	15.9677419354839
"2052"	69229	276	617	2002	44.7325769854133
"2053"	67959	179	614	2002	29.1530944625407
"2054"	73791	244	607	2002	40.1976935749588
"2055"	72678	388	605	2002	64.1322314049587
"2056"	64576	358	604	2002	59.271523178808
"2057"	64279	80	601	2002	13.3111480865225
"2058"	63412	186	596	2002	31.2080536912752
"2059"	64634	1	592	2002	0.168918918918919
"2060"	61150	323	585	2002	55.2136752136752
"2061"	73551	292	580	2002	50.3448275862069
"2062"	72710	177	576	2002	30.7291666666667
"2063"	66092	138	569	2002	24.2530755711775
"2064"	71043	46	569	2002	8.08435852372583
"2065"	75085	210	566	2002	37.1024734982332
"2066"	73676	54	565	2002	9.55752212389381
"2067"	64394	278	557	2002	49.9102333931777
"2068"	70607	154	551	2002	27.9491833030853
"2069"	61515	145	542	2002	26.7527675276753
"2070"	69583	201	542	2002	37.0848708487085
"2071"	68809	238	536	2002	44.4029850746269
"2072"	69856	136	535	2002	25.4205607476636
"2073"	73940	170	527	2002	32.258064516129
"2074"	63099	89	522	2002	17.0498084291188
"2075"	62265	192	521	2002	36.852207293666
"2076"	73882	202	520	2002	38.8461538461538
"2077"	68569	164	514	2002	31.9066147859922
"2078"	75333	232	512	2002	45.3125
"2079"	61234	108	505	2002	21.3861386138614
"2080"	65417	237	500	2002	47.4
"2081"	69484	139	497	2002	27.9678068410463
"2082"	64311	358	496	2002	72.1774193548387
"2083"	62414	87	494	2002	17.6113360323887
"2084"	61788	43	488	2002	8.81147540983607
"2085"	61291	164	481	2002	34.0956340956341
"2086"	64378	149	481	2002	30.977130977131
"2087"	75341	151	479	2002	31.5240083507307
"2088"	72736	58	473	2002	12.262156448203
"2089"	66449	193	472	2002	40.8898305084746
"2090"	68304	114	471	2002	24.203821656051
"2091"	32276	0	470	2002	0
"2092"	10298	0	469	2002	0
"2093"	67777	80	462	2002	17.3160173160173
"2094"	65466	164	461	2002	35.5748373101952
"2095"	62687	217	460	2002	47.1739130434783
"2096"	65615	104	457	2002	22.7571115973742
"2097"	71639	160	455	2002	35.1648351648352
"2098"	75283	137	450	2002	30.4444444444444
"2099"	63982	119	438	2002	27.1689497716895
"2100"	75515	95	436	2002	21.7889908256881
"2101"	64444	108	432	2002	25
"2102"	75457	140	431	2002	32.4825986078886
"2103"	65052	156	422	2002	36.9668246445498
"2104"	70524	181	422	2002	42.8909952606635
"2105"	73825	125	412	2002	30.3398058252427
"2106"	68700	185	410	2002	45.1219512195122
"2107"	73973	139	403	2002	34.4913151364764
"2108"	67611	116	398	2002	29.1457286432161
"2109"	67868	123	396	2002	31.0606060606061
"2110"	75291	97	395	2002	24.5569620253165
"2111"	66068	91	394	2002	23.0964467005076
"2112"	73742	59	392	2002	15.0510204081633
"2113"	65755	54	391	2002	13.8107416879795
"2114"	61531	63	386	2002	16.3212435233161
"2115"	67355	151	383	2002	39.4255874673629
"2116"	72389	75	379	2002	19.7889182058047
"2117"	64790	104	378	2002	27.5132275132275
"2118"	68171	24	377	2002	6.36604774535809
"2119"	75564	249	372	2002	66.9354838709677
"2120"	10330	16	366	2002	4.37158469945355
"2121"	63826	83	364	2002	22.8021978021978
"2122"	10249	0	363	2002	0
"2123"	72694	40	359	2002	11.142061281337
"2124"	72595	133	347	2002	38.328530259366
"2125"	70565	115	342	2002	33.6257309941521
"2126"	64659	175	337	2002	51.9287833827893
"2127"	73981	87	334	2002	26.0479041916168
"2128"	62430	87	332	2002	26.2048192771084
"2129"	64295	92	328	2002	28.0487804878049
"2130"	63081	99	315	2002	31.4285714285714
"2131"	66944	163	315	2002	51.7460317460318
"2132"	75531	61	309	2002	19.7411003236246
"2133"	75614	88	304	2002	28.9473684210526
"2134"	65029	182	301	2002	60.4651162790698
"2135"	67249	19	293	2002	6.48464163822526
"2136"	64469	49	285	2002	17.1929824561404
"2137"	62810	93	282	2002	32.9787234042553
"2138"	61820	77	278	2002	27.6978417266187
"2139"	70953	138	277	2002	49.8194945848375
"2140"	66969	123	276	2002	44.5652173913043
"2141"	69807	105	275	2002	38.1818181818182
"2142"	61739	49	270	2002	18.1481481481481
"2143"	73874	173	270	2002	64.0740740740741
"2144"	68890	151	267	2002	56.5543071161049
"2145"	72520	108	265	2002	40.7547169811321
"2146"	75093	0	263	2002	0
"2147"	62125	28	262	2002	10.6870229007634
"2148"	61903	85	261	2002	32.5670498084291
"2149"	64535	140	254	2002	55.1181102362205
"2150"	64964	203	253	2002	80.2371541501976
"2151"	71217	42	253	2002	16.600790513834
"2152"	68502	51	251	2002	20.3187250996016
"2153"	70532	25	248	2002	10.0806451612903
"2154"	73734	60	248	2002	24.1935483870968
"2155"	75267	99	242	2002	40.9090909090909
"2156"	75275	110	242	2002	45.4545454545455
"2157"	10082	0	241	2002	0
"2158"	63859	0	237	2002	0
"2159"	75390	110	234	2002	47.008547008547
"2160"	10371	1	233	2002	0.429184549356223
"2161"	69328	87	231	2002	37.6623376623377
"2162"	61564	59	230	2002	25.6521739130435
"2163"	71860	40	230	2002	17.3913043478261
"2164"	61275	189	227	2002	83.2599118942731
"2165"	64139	89	227	2002	39.2070484581498
"2166"	73999	111	225	2002	49.3333333333333
"2167"	75358	49	224	2002	21.875
"2168"	66993	37	217	2002	17.0506912442396
"2169"	66985	65	216	2002	30.0925925925926
"2170"	61556	78	214	2002	36.4485981308411
"2171"	71928	64	214	2002	29.9065420560748
"2172"	61127	99	212	2002	46.6981132075472
"2173"	68031	117	212	2002	55.188679245283
"2174"	62521	52	210	2002	24.7619047619048
"2175"	67637	86	210	2002	40.9523809523809
"2176"	72454	76	210	2002	36.1904761904762
"2177"	66555	121	208	2002	58.1730769230769
"2178"	71993	47	206	2002	22.8155339805825
"2179"	69146	52	205	2002	25.3658536585366
"2180"	63677	22	197	2002	11.1675126903553
"2181"	68841	100	197	2002	50.761421319797
"2182"	65623	48	195	2002	24.6153846153846
"2183"	65987	90	194	2002	46.3917525773196
"2184"	63818	26	191	2002	13.6125654450262
"2185"	65532	35	186	2002	18.8172043010753
"2186"	71506	53	185	2002	28.6486486486486
"2187"	75572	5	185	2002	2.7027027027027
"2188"	75549	39	184	2002	21.195652173913
"2189"	68650	71	180	2002	39.4444444444444
"2190"	62257	67	177	2002	37.8531073446328
"2191"	63263	28	177	2002	15.819209039548
"2192"	73908	42	177	2002	23.728813559322
"2193"	10157	6	173	2002	3.46820809248555
"2194"	10397	0	173	2002	0
"2195"	65698	39	173	2002	22.5433526011561
"2196"	67413	35	172	2002	20.3488372093023
"2197"	70466	42	171	2002	24.5614035087719
"2198"	10561	0	169	2002	0
"2199"	73601	28	168	2002	16.6666666666667
"2200"	70516	45	166	2002	27.1084337349398
"2201"	72280	65	164	2002	39.6341463414634
"2202"	75556	29	164	2002	17.6829268292683
"2203"	63776	30	160	2002	18.75
"2204"	65201	63	160	2002	39.375
"2205"	75317	67	160	2002	41.875
"2206"	68577	60	158	2002	37.9746835443038
"2207"	62364	19	157	2002	12.1019108280255
"2208"	10504	0	154	2002	0
"2209"	67181	62	154	2002	40.2597402597403
"2210"	66134	81	152	2002	53.2894736842105
"2211"	63685	23	150	2002	15.3333333333333
"2212"	75507	25	150	2002	16.6666666666667
"2213"	73585	24	148	2002	16.2162162162162
"2214"	62158	64	145	2002	44.1379310344828
"2215"	62661	51	143	2002	35.6643356643357
"2216"	72413	63	142	2002	44.3661971830986
"2217"	75325	15	141	2002	10.6382978723404
"2218"	63164	43	140	2002	30.7142857142857
"2219"	64014	26	140	2002	18.5714285714286
"2220"	71449	32	139	2002	23.021582733813
"2221"	64022	30	138	2002	21.7391304347826
"2222"	75481	71	137	2002	51.8248175182482
"2223"	65730	19	136	2002	13.9705882352941
"2224"	72769	19	134	2002	14.1791044776119
"2225"	75473	34	134	2002	25.3731343283582
"2226"	66290	63	133	2002	47.3684210526316
"2227"	65565	33	130	2002	25.3846153846154
"2228"	73783	26	128	2002	20.3125
"2229"	71779	46	127	2002	36.2204724409449
"2230"	63149	45	126	2002	35.7142857142857
"2231"	61697	15	125	2002	12
"2232"	63891	7	124	2002	5.64516129032258
"2233"	63040	53	123	2002	43.0894308943089
"2234"	72702	39	122	2002	31.9672131147541
"2235"	75234	25	119	2002	21.0084033613445
"2236"	73809	17	118	2002	14.4067796610169
"2237"	75440	23	116	2002	19.8275862068966
"2238"	75382	2	115	2002	1.73913043478261
"2239"	75432	79	114	2002	69.2982456140351
"2240"	64030	32	113	2002	28.3185840707965
"2241"	75366	68	110	2002	61.8181818181818
"2242"	75598	60	110	2002	54.5454545454545
"2243"	67827	0	109	2002	0
"2244"	71399	13	109	2002	11.9266055045872
"2245"	73932	21	109	2002	19.2660550458716
"2246"	75309	79	108	2002	73.1481481481482
"2247"	65581	64	106	2002	60.377358490566
"2248"	64055	15	104	2002	14.4230769230769
"2249"	61598	35	103	2002	33.9805825242718
"2250"	61432	58	102	2002	56.8627450980392
"2251"	10108	0	101	2002	0
"2252"	62901	12	101	2002	11.8811881188119
"2253"	63107	18	100	2002	18
"2254"	10090	0	99	2002	0
"2255"	10439	0	99	2002	0
"2256"	75408	26	99	2002	26.2626262626263
"2257"	10447	14	98	2002	14.2857142857143
"2258"	69989	35	98	2002	35.7142857142857
"2259"	75127	0	97	2002	0
"2260"	75168	41	96	2002	42.7083333333333
"2261"	73619	32	95	2002	33.6842105263158
"2262"	64204	6	92	2002	6.52173913043478
"2263"	68213	37	91	2002	40.6593406593407
"2264"	73668	25	90	2002	27.7777777777778
"2265"	61614	11	89	2002	12.3595505617978
"2266"	10389	2	88	2002	2.27272727272727
"2267"	62174	4	88	2002	4.54545454545455
"2268"	71068	17	85	2002	20
"2269"	72165	11	84	2002	13.0952380952381
"2270"	73692	39	84	2002	46.4285714285714
"2271"	70656	16	83	2002	19.2771084337349
"2272"	10496	0	82	2002	0
"2273"	75465	32	81	2002	39.5061728395062
"2274"	73890	22	80	2002	27.5
"2275"	10041	0	79	2002	0
"2276"	10587	0	79	2002	0
"2277"	70276	39	73	2002	53.4246575342466
"2278"	72686	30	72	2002	41.6666666666667
"2279"	10280	0	71	2002	0
"2280"	10215	0	69	2002	0
"2281"	71373	29	66	2002	43.9393939393939
"2282"	61408	18	65	2002	27.6923076923077
"2283"	62588	9	64	2002	14.0625
"2284"	75051	0	64	2002	0
"2285"	10058	0	63	2002	0
"2286"	64584	0	63	2002	0
"2287"	10421	0	60	2002	0
"2288"	61168	59	59	2002	100
"2289"	61622	6	59	2002	10.1694915254237
"2290"	67801	17	56	2002	30.3571428571429
"2291"	70177	27	55	2002	49.0909090909091
"2292"	66415	12	54	2002	22.2222222222222
"2293"	73361	17	53	2002	32.0754716981132
"2294"	64071	10	51	2002	19.6078431372549
"2295"	66241	30	51	2002	58.8235294117647
"2296"	31617	5	50	2002	10
"2297"	10017	0	49	2002	0
"2298"	75606	0	49	2002	0
"2299"	75259	36	48	2002	75
"2300"	61606	27	47	2002	57.4468085106383
"2301"	65540	20	44	2002	45.4545454545455
"2302"	65599	21	43	2002	48.8372093023256
"2303"	73684	1	43	2002	2.32558139534884
"2304"	10207	0	42	2002	0
"2305"	10546	0	39	2002	0
"2306"	62539	0	39	2002	0
"2307"	62927	0	39	2002	0
"2308"	75028	12	39	2002	30.7692307692308
"2309"	75374	15	39	2002	38.4615384615385
"2310"	71571	15	36	2002	41.6666666666667
"2311"	75184	4	36	2002	11.1111111111111
"2312"	10124	0	35	2002	0
"2313"	10454	0	35	2002	0
"2314"	31625	0	35	2002	0
"2315"	62281	14	34	2002	41.1764705882353
"2316"	73593	20	34	2002	58.8235294117647
"2317"	73916	14	34	2002	41.1764705882353
"2318"	72728	2	33	2002	6.06060606060606
"2319"	10272	2	32	2002	6.25
"2320"	10348	0	32	2002	0
"2321"	70730	3	31	2002	9.67741935483871
"2322"	10074	0	29	2002	0
"2323"	62547	0	29	2002	0
"2324"	63214	0	29	2002	0
"2325"	70250	14	28	2002	50
"2326"	67983	10	27	2002	37.037037037037
"2327"	69245	0	27	2002	0
"2328"	63289	8	26	2002	30.7692307692308
"2329"	75010	0	26	2002	0
"2330"	75416	2	26	2002	7.69230769230769
"2331"	75119	0	25	2002	0
"2332"	73866	5	24	2002	20.8333333333333
"2333"	75036	2	24	2002	8.33333333333333
"2334"	10116	0	23	2002	0
"2335"	10363	0	22	2002	0
"2336"	68833	1	22	2002	4.54545454545455
"2337"	10140	0	21	2002	0
"2338"	64089	6	21	2002	28.5714285714286
"2339"	10314	0	20	2002	0
"2340"	65607	0	20	2002	0
"2341"	68627	0	20	2002	0
"2342"	70706	8	20	2002	40
"2343"	63628	6	19	2002	31.5789473684211
"2344"	68189	0	19	2002	0
"2345"	75580	0	19	2002	0
"2346"	10231	0	18	2002	0
"2347"	10066	0	17	2002	0
"2348"	65896	1	17	2002	5.88235294117647
"2349"	70425	0	17	2002	0
"2350"	62646	3	16	2002	18.75
"2351"	68940	10	16	2002	62.5
"2352"	10413	0	15	2002	0
"2353"	67892	3	15	2002	20
"2354"	68163	6	15	2002	40
"2355"	10033	0	13	2002	0
"2356"	62653	9	13	2002	69.2307692307692
"2357"	69005	13	13	2002	100
"2358"	70961	0	13	2002	0
"2359"	68049	5	12	2002	41.6666666666667
"2360"	75218	11	12	2002	91.6666666666667
"2361"	10173	0	11	2002	0
"2362"	63248	0	11	2002	0
"2363"	73858	0	11	2002	0
"2364"	10355	0	10	2002	0
"2365"	10512	0	10	2002	0
"2366"	62695	10	10	2002	100
"2367"	63297	8	10	2002	80
"2368"	71803	0	10	2002	0
"2369"	10264	0	9	2002	0
"2370"	72470	0	9	2002	0
"2371"	66399	0	8	2002	0
"2372"	71134	0	8	2002	0
"2373"	10470	1	7	2002	14.2857142857143
"2374"	61333	1	6	2002	16.6666666666667
"2375"	10165	0	5	2002	0
"2376"	10405	0	5	2002	0
"2377"	61945	0	5	2002	0
"2378"	73833	3	4	2002	75
"2379"	10538	0	3	2002	0
"2380"	10256	0	2	2002	0
"2381"	31609	0	2	2002	0
"2382"	63271	0	2	2002	0
"2383"	70367	0	2	2002	0
"2384"	10181	0	1	2002	0
"2385"	10462	0	1	2002	0
"2386"	75150	1	1	2002	100
"2387"	64733	11252	29085	2003	38.6866082172941
"2388"	68338	2455	6360	2003	38.6006289308176
