"District Code"	"District Name"	"AVG_PR_FRPM"	"Year"
"2113"	"61499"	"Manzanita Elementary"	0.43295	2006
"2114"	"61507"	"Oroville City Elementary"	0.7021045	2006
"2115"	"61515"	"Oroville Union High"	0.6155598	2006
"2116"	"61531"	"Paradise Unified"	0.525739615384615	2006
"2117"	"61549"	"Thermalito Union Elementary"	0.806065	2006
"2118"	"73379"	"Pioneer Union Elementary"	0.9150945	2006
"2119"	"75507"	"Gridley Unified"	0.682637142857143	2006
"2120"	"10058"	"Calaveras County Office of Education"	0.5105442	2006
"2121"	"61556"	"Bret Harte Union High"	0.302144333333333	2006
"2122"	"61564"	"Calaveras Unified"	0.445220166666667	2006
"2123"	"61572"	"Mark Twain Union Elementary"	0.640911666666667	2006
"2124"	"61580"	"Vallecito Union"	0.3592824	2006
"2125"	"10066"	"Colusa County Office of Education"	0.809353	2006
"2126"	"61598"	"Colusa Unified"	0.51906246	2006
"2127"	"61606"	"Maxwell Unified"	0.744233	2006
"2128"	"61614"	"Pierce Joint Unified"	0.6852796	2006
"2129"	"61622"	"Williams Unified"	0.77554125	2006
"2130"	"10074"	"Contra Costa County Office of Education"	0.350789285714286	2006
"2131"	"61630"	"Acalanes Union High"	0.00451321666666667	2006
"2132"	"61648"	"Antioch Unified"	0.4704801375	2006
"2133"	"61655"	"Brentwood Union Elementary"	0.23756622	2006
"2134"	"61663"	"Byron Union Elementary"	0.163992333333333	2006
"2135"	"61671"	"Canyon Elementary"	0.0869565	2006
"2136"	"61697"	"John Swett Unified"	0.43197	2006
"2137"	"61705"	"Knightsen Elementary"	0.264887	2006
"2138"	"61713"	"Lafayette Elementary"	0.01750522	2006
"2139"	"61721"	"Liberty Union High"	0.0876397	2006
"2140"	"61739"	"Martinez Unified"	0.2209840875	2006
"2141"	"61747"	"Moraga Elementary"	0.005505285	2006
"2142"	"61762"	"Oakley Union Elementary"	0.387726	2006
"2143"	"61770"	"Orinda Union Elementary"	0.00119213	2006
"2144"	"61796"	"West Contra Costa Unified"	0.611650659375	2006
"2145"	"61812"	"Walnut Creek Elementary"	0.0781243166666667	2006
"2146"	"10082"	"Del Norte County Office of Education"	0.51674925	2006
"2147"	"61820"	"Del Norte County Unified"	0.591211545454545	2006
"2148"	"10090"	"El Dorado County Office of Education"	0.4907303375	2006
"2149"	"61838"	"Buckeye Union Elementary"	0.080803125	2006
"2150"	"61846"	"Camino Union Elementary"	0.381779	2006
"2151"	"61853"	"El Dorado Union High"	0.18984008	2006
"2152"	"61879"	"Gold Oak Union Elementary"	0.243869566666667	2006
"2153"	"61887"	"Gold Trail Union Elementary"	0.1937855	2006
"2154"	"61895"	"Indian Diggings Elementary"	0.0588235	2006
"2155"	"61911"	"Latrobe"	0.02491725	2006
"2156"	"61929"	"Mother Lode Union Elementary"	0.29912	2006
"2157"	"61945"	"Pioneer Union Elementary"	0.285827666666667	2006
"2158"	"61952"	"Placerville Union Elementary"	0.51271025	2006
"2159"	"61960"	"Pollock Pines Elementary"	0.4185985	2006
"2160"	"61978"	"Rescue Union Elementary"	0.1080949	2006
"2161"	"61986"	"Silver Fork Elementary"	0.388889	2006
"2162"	"73783"	"Black Oak Mine Unified"	0.405598571428571	2006
"2163"	"10108"	"Fresno County Office of Education"	0.549611833333333	2006
"2164"	"61994"	"Alvina Elementary"	0.645	2006
"2165"	"62000"	"American Union Elementary"	0.793201	2006
"2166"	"62026"	"Big Creek Elementary"	0.216216	2006
"2167"	"62042"	"Burrel Union Elementary"	0.808	2006
"2168"	"62109"	"Clay Joint Elementary"	0.299539	2006
"2169"	"62125"	"Coalinga-Huron Joint Unified"	0.708878818181818	2006
"2170"	"62158"	"Fowler Unified"	0.780838142857143	2006
"2171"	"62166"	"Fresno Unified"	0.795856262135922	2006
"2172"	"62174"	"West Fresno Elementary"	0.948062333333333	2006
"2173"	"62257"	"Kingsburg Joint Union High"	0.3828215	2006
"2174"	"62265"	"Kings Canyon Joint Unified"	0.731171277777778	2006
"2175"	"62281"	"Laton Joint Unified"	0.8131255	2006
"2176"	"62323"	"Monroe Elementary"	0.852632	2006
"2177"	"62331"	"Orange Center Elementary"	0.921053	2006
"2178"	"62356"	"Pacific Union Elementary"	0.801508	2006
"2179"	"62364"	"Parlier Unified"	0.2212763375	2006
"2180"	"62372"	"Pine Ridge Elementary"	0.183908	2006
"2181"	"62380"	"Raisin City Elementary"	1	2006
"2182"	"62430"	"Selma Unified"	0.70446975	2006
"2183"	"62513"	"Washington Colony Elementary"	0.741419	2006
"2184"	"62521"	"Washington Union High"	0.882318333333333	2006
"2185"	"62539"	"West Park Elementary"	0.841742	2006
"2186"	"62547"	"Westside Elementary"	0.937743	2006
"2187"	"73809"	"Firebaugh-Las Deltas Joint Unified"	0.830237833333333	2006
"2188"	"73999"	"Kerman Unified"	0.657140428571429	2006
"2189"	"75234"	"Golden Plains Unified"	0.9718665	2006
"2190"	"75408"	"Riverdale Joint Unified"	0.8854332	2006
"2191"	"75598"	"Caruthers Unified"	0.59618775	2006
"2192"	"10116"	"Glenn County Office of Education"	0.773909	2006
"2193"	"62554"	"Capay Joint Union Elementary"	0.364964	2006
"2194"	"62570"	"Hamilton Union Elementary"	0	2006
"2195"	"62588"	"Hamilton Union High"	0.427948333333333	2006
"2196"	"62596"	"Lake Elementary"	0.390977	2006
"2197"	"62638"	"Plaza Elementary"	0.308824	2006
"2198"	"62646"	"Princeton Joint Unified"	0.74911625	2006
"2199"	"62653"	"Stony Creek Joint Unified"	0.660307	2006
"2200"	"62661"	"Willows Unified"	0.725909428571429	2006
"2201"	"75481"	"Orland Joint Unified"	0.823261571428571	2006
"2202"	"10124"	"Humboldt County Office of Education"	0.610505	2006
"2203"	"62679"	"Arcata Elementary"	0.477947333333333	2006
"2204"	"62687"	"Northern Humboldt Union High"	0.264243	2006
"2205"	"62695"	"Big Lagoon Union Elementary"	0.457069	2006
"2206"	"62703"	"Blue Lake Union Elementary"	0.461538	2006
"2207"	"62729"	"Bridgeville Elementary"	0.709091	2006
"2208"	"62737"	"Cuddeback Union Elementary"	0.442748	2006
"2209"	"62745"	"Cutten Elementary"	0.382654	2006
"2210"	"62794"	"Fieldbrook Elementary"	0.279279	2006
"2211"	"62802"	"Fortuna Union Elementary"	0.6614445	2006
"2212"	"62810"	"Fortuna Union High"	0.382421	2006
"2213"	"62828"	"Freshwater Elementary"	0.282016	2006
"2214"	"62836"	"Garfield Elementary"	0.0491803	2006
"2215"	"62851"	"Green Point Elementary"	0.733333	2006
"2216"	"62885"	"Hydesville Elementary"	0.346939	2006
"2217"	"62893"	"Jacoby Creek Elementary"	0.150121	2006
"2218"	"62901"	"Klamath-Trinity Joint Unified"	0.842442714285714	2006
"2219"	"62919"	"Kneeland Elementary"	0.387097	2006
"2220"	"62927"	"Loleta Union Elementary"	0.741423	2006
"2221"	"62935"	"Maple Creek Elementary"	0.357143	2006
"2222"	"62950"	"McKinleyville Union Elementary"	0.436233	2006
"2223"	"62968"	"Orick Elementary"	0.8	2006
"2224"	"62976"	"Pacific Union Elementary"	0.444906	2006
"2225"	"62984"	"Peninsula Union"	0.902439	2006
"2226"	"63008"	"Rio Dell Elementary"	0.585	2006
"2227"	"63016"	"Rohnerville Elementary"	0.4060705	2006
"2228"	"63024"	"Scotia Union Elementary"	0.471861	2006
"2229"	"63032"	"South Bay Union Elementary"	0.624941	2006
"2230"	"63057"	"Trinidad Union Elementary"	0.5	2006
"2231"	"75382"	"Mattole Unified"	0.54208075	2006
"2232"	"75515"	"Eureka City Unified"	0.704478583333333	2006
"2233"	"10132"	"Imperial County Office of Education"	0.7705915	2006
"2234"	"63073"	"Brawley Elementary"	0.7303614	2006
"2235"	"63081"	"Brawley Union High"	0.620463333333333	2006
"2236"	"63099"	"Calexico Unified"	0.775433181818182	2006
"2237"	"63107"	"Calipatria Unified"	0.814162	2006
"2238"	"63115"	"Central Union High"	0.634507333333333	2006
"2239"	"63123"	"El Centro Elementary"	0.720584454545455	2006
"2240"	"63131"	"Heber Elementary"	0.899886	2006
"2241"	"63149"	"Holtville Unified"	1	2006
"2242"	"63164"	"Imperial Unified"	0.398635333333333	2006
"2243"	"63172"	"Magnolia Union Elementary"	0.22314	2006
"2244"	"63180"	"McCabe Union Elementary"	0.183633	2006
"2245"	"63198"	"Meadows Union Elementary"	0.739583	2006
"2246"	"63206"	"Mulberry Elementary"	0.557143	2006
"2247"	"63214"	"San Pasqual Valley Unified"	1	2006
"2248"	"63222"	"Seeley Union Elementary"	1	2006
"2249"	"63230"	"Westmorland Union Elementary"	0.0890306	2006
"2250"	"63248"	"Big Pine Unified"	0.623586	2006
"2251"	"63263"	"Bishop Joint Union High"	0.4529695	2006
"2252"	"63271"	"Death Valley Unified"	0.7419842	2006
"2253"	"63289"	"Lone Pine Unified"	0.282407333333333	2006
"2254"	"63305"	"Round Valley Joint Elementary"	0.221311	2006
"2255"	"10157"	"Kern County Office of Education"	0.43302955	2006
"2256"	"63339"	"Beardsley Elementary"	0.788858	2006
"2257"	"63347"	"Belridge Elementary"	0.9375	2006
"2258"	"63354"	"Blake Elementary"	0.642857	2006
"2259"	"63362"	"Panama-Buena Vista Union"	0.454864	2006
"2260"	"63370"	"Buttonwillow Union Elementary"	0.937824	2006
"2261"	"63388"	"Caliente Union Elementary"	0.231183	2006
"2262"	"63404"	"Delano Union Elementary"	0.836373454545455	2006
"2263"	"63420"	"Di Giorgio Elementary"	0.938389	2006
"2264"	"63438"	"Edison Elementary"	0.824975	2006
"2265"	"63461"	"Fairfax Elementary"	0.924076333333333	2006
"2266"	"63479"	"Fruitvale Elementary"	0.2603226	2006
"2267"	"63487"	"General Shafter Elementary"	0.697778	2006
"2268"	"63503"	"Greenfield Union Elementary"	0.760129	2006
"2269"	"63545"	"Kernville Union Elementary"	0.71614825	2006
"2270"	"63552"	"Lakeside Union"	0.484722	2006
"2271"	"63560"	"Lamont Elementary"	0.908431	2006
"2272"	"63578"	"Richland Union Elementary"	0.82841925	2006
"2273"	"63586"	"Linns Valley-Poso Flat Union"	0.578947	2006
"2274"	"63594"	"Lost Hills Union Elementary"	0.9693745	2006
"2275"	"63628"	"Maricopa Unified"	0.542558666666667	2006
"2276"	"63651"	"McKittrick Elementary"	0.16129	2006
"2277"	"63669"	"Midway Elementary"	0.628571	2006
"2278"	"63677"	"Mojave Unified"	0.570884222222222	2006
"2279"	"63685"	"Muroc Joint Unified"	0.278340714285714	2006
"2280"	"63693"	"Norris Elementary"	0.16151125	2006
"2281"	"63750"	"Rosedale Union Elementary"	0.208148222222222	2006
"2282"	"63768"	"Semitropic Elementary"	0.932836	2006
"2283"	"63776"	"Southern Kern Unified"	0.537504428571429	2006
"2284"	"63784"	"South Fork Union Elementary"	0.7410905	2006
"2285"	"63792"	"Standard Elementary"	0.74810825	2006
"2286"	"63800"	"Taft City Elementary"	0.743520428571429	2006
"2287"	"63818"	"Taft Union High"	0.472428	2006
"2288"	"63826"	"Tehachapi Unified"	0.335918833333333	2006
"2289"	"63834"	"Vineland Elementary"	0.9657375	2006
"2290"	"63859"	"Wasco Union High"	0.877516	2006
"2291"	"73544"	"Rio Bravo-Greeley Union Elementary"	0.354317	2006
"2292"	"73742"	"Sierra Sands Unified"	0.505503363636364	2006
"2293"	"73908"	"McFarland Unified"	0.736360166666667	2006
"2294"	"75168"	"El Tejon Unified"	0.30670625	2006
"2295"	"75630"	"SBE -  Ridgecrest Charter"	0.333333	2006
"2296"	"10165"	"Kings County Office of Education"	0.73176	2006
"2297"	"63875"	"Armona Union Elementary"	0.623889	2006
"2298"	"63883"	"Central Union Elementary"	0.55039075	2006
"2299"	"63891"	"Corcoran Joint Unified"	0.605480671428571	2006
"2300"	"63909"	"Delta View Joint Union Elementary"	0.920455	2006
"2301"	"63917"	"Hanford Elementary"	0.744947	2006
"2302"	"63925"	"Hanford Joint Union High"	0.4761842	2006
"2303"	"63933"	"Island Union Elementary"	0.356275	2006
"2304"	"63941"	"Kings River-Hardwick Union Elementary"	0.0254181	2006
"2305"	"63958"	"Kit Carson Union Elementary"	0.2917645	2006
"2306"	"63966"	"Lakeside Union Elementary"	0.965794	2006
"2307"	"63974"	"Lemoore Union Elementary"	0.576557166666667	2006
"2308"	"63982"	"Lemoore Union High"	0.4777444	2006
"2309"	"63990"	"Pioneer Union Elementary"	0.2416235	2006
"2310"	"73932"	"Reef-Sunset Unified"	1	2006
"2311"	"10173"	"Lake County Office of Education"	0.873162	2006
"2312"	"64022"	"Konocti Unified"	0.7044541	2006
"2313"	"64030"	"Lakeport Unified"	0.3061866	2006
"2314"	"64048"	"Lucerne Elementary"	0.745704	2006
"2315"	"64055"	"Middletown Unified"	0.485641555555556	2006
"2316"	"64063"	"Upper Lake Union Elementary"	0.621700666666667	2006
"2317"	"64071"	"Upper Lake Union High"	0.906273666666667	2006
"2318"	"10181"	"Lassen County Office of Education"	0.5299295	2006
"2319"	"64089"	"Big Valley Joint Unified"	0.735523	2006
"2320"	"64105"	"Janesville Union Elementary"	0.256236	2006
"2321"	"64113"	"Johnstonville Elementary"	0.278761	2006
"2322"	"64139"	"Lassen Union High"	0.4237904	2006
"2323"	"64162"	"Ravendale-Termo Elementary"	0	2006
"2324"	"64170"	"Richmond Elementary"	0.162896	2006
"2325"	"64188"	"Shaffer Union Elementary"	0.5	2006
"2326"	"64196"	"Susanville Elementary"	0.5793064	2006
"2327"	"64204"	"Westwood Unified"	0.625842	2006
"2328"	"75036"	"Fort Sage Unified"	0.415457	2006
"2329"	"64212"	"ABC Unified"	0.428520036666667	2006
"2330"	"64246"	"Antelope Valley Union High"	0.556522714285714	2006
"2331"	"64261"	"Arcadia Unified"	0.0947761818181818	2006
"2332"	"64279"	"Azusa Unified"	0.744664777777778	2006
"2333"	"64287"	"Baldwin Park Unified"	0.789560952380952	2006
"2334"	"64295"	"Bassett Unified"	0.932781625	2006
"2335"	"64303"	"Bellflower Unified"	0.6020458	2006
"2336"	"64329"	"Bonita Unified"	0.260958671428571	2006
"2337"	"64337"	"Burbank Unified"	0.275154278947368	2006
"2338"	"64345"	"Castaic Union Elementary"	0.19517185	2006
"2339"	"64352"	"Centinela Valley Union High"	0.5933304	2006
"2340"	"64378"	"Charter Oak Unified"	0.32035823	2006
"2341"	"64394"	"Claremont Unified"	0.388720183333333	2006
"2342"	"64436"	"Covina-Valley Unified"	0.509787473684211	2006
"2343"	"64444"	"Culver City Unified"	0.2675363	2006
"2344"	"64451"	"Downey Unified"	0.5756286	2006
"2345"	"64469"	"Duarte Unified"	0.650003	2006
"2346"	"64485"	"East Whittier City Elementary"	0.356228292307692	2006
"2347"	"64501"	"El Monte City Elementary"	0.847788684210526	2006
"2348"	"64519"	"El Monte Union High"	0.709485285714286	2006
"2349"	"64527"	"El Rancho Unified"	0.631283411764706	2006
"2350"	"64535"	"El Segundo Unified"	0.1058598	2006
"2351"	"64550"	"Garvey Elementary"	0.861315333333333	2006
"2352"	"64568"	"Glendale Unified"	0.392524809375	2006
"2353"	"64576"	"Glendora Unified"	0.20927706	2006
"2354"	"64592"	"Hawthorne"	0.885722545454545	2006
"2355"	"64600"	"Hermosa Beach City Elementary"	0.023003785	2006
"2356"	"64626"	"Hughes-Elizabeth Lakes Union Elementary"	0.18408	2006
"2357"	"64634"	"Inglewood Unified"	0.7240317	2006
"2358"	"64642"	"Keppel Union Elementary"	0.874847666666667	2006
"2359"	"64659"	"La Canada Unified"	0.0551976	2006
"2360"	"64683"	"Las Virgenes Unified"	0.0346258564285714	2006
"2361"	"64691"	"Lawndale Elementary"	0.787896222222222	2006
"2362"	"64709"	"Lennox Elementary"	0.8427924	2006
"2363"	"64717"	"Little Lake City Elementary"	0.659615	2006
"2364"	"64758"	"Los Nietos Elementary"	1	2006
"2365"	"64766"	"Lowell Joint"	0.190997083333333	2006
"2366"	"64774"	"Lynwood Unified"	0.877490894736842	2006
"2367"	"64790"	"Monrovia Unified"	0.5244026	2006
"2368"	"64808"	"Montebello Unified"	0.804865275862069	2006
"2369"	"64816"	"Mountain View Elementary"	0.922959833333333	2006
"2370"	"64832"	"Newhall Elementary"	0.2874372	2006
"2371"	"64840"	"Norwalk-La Mirada Unified"	0.518288793103448	2006
"2372"	"64857"	"Palmdale Elementary"	0.723166851851852	2006
"2373"	"64865"	"Palos Verdes Peninsula Unified"	0.0131978894117647	2006
"2374"	"64873"	"Paramount Unified"	0.83138315	2006
"2375"	"64881"	"Pasadena Unified"	0.731286413793103	2006
"2376"	"64931"	"Rosemead Elementary"	0.7635584	2006
"2377"	"64964"	"San Marino Unified"	0.0101550125	2006
"2378"	"64980"	"Santa Monica-Malibu Unified"	0.275316488235294	2006
"2379"	"64998"	"Saugus Union Elementary"	0.137206053333333	2006
"2380"	"65029"	"South Pasadena Unified"	0.0772105	2006
"2381"	"65037"	"South Whittier Elementary"	0.725601125	2006
"2382"	"65045"	"Sulphur Springs Union Elementary"	0.311258875	2006
"2383"	"65052"	"Temple City Unified"	0.258650875	2006
"2384"	"65060"	"Torrance Unified"	0.161402912903226	2006
"2385"	"65078"	"Valle Lindo Elementary"	0.7977675	2006
"2386"	"65094"	"West Covina Unified"	0.566707285714286	2006
"2387"	"65102"	"Westside Union Elementary"	0.293177272727273	2006
"2388"	"65110"	"Whittier City Elementary"	0.6613065	2006
"2389"	"65128"	"Whittier Union High"	0.533640857142857	2006
"2390"	"65136"	"William S. Hart Union High"	0.0965187125	2006
"2391"	"65151"	"Wilsona Elementary"	1	2006
"2392"	"65169"	"Wiseburn Elementary"	0.401172	2006
"2393"	"73437"	"Compton Unified"	0.95252995	2006
"2394"	"73445"	"Hacienda la Puente Unified"	0.617439947368421	2006
"2395"	"73452"	"Rowland Unified"	0.594772782608696	2006
"2396"	"73460"	"Walnut Valley Unified"	0.1356145	2006
"2397"	"75291"	"San Gabriel Unified"	0.556621375	2006
"2398"	"75309"	"Acton-Agua Dulce Unified"	0.19516725	2006
"2399"	"75333"	"Manhattan Beach Unified"	0.0206074314285714	2006
"2400"	"75341"	"Redondo Beach Unified"	0.191704275	2006
"2401"	"75663"	"SBE -  New West Charter Middle"	0	2006
"2402"	"75671"	"SBE -  Animo Inglewood Charter"	0.666027	2006
"2403"	"75697"	"SBE - The School of Arts and Enterprise"	0.579646	2006
"2404"	"10207"	"Madera County Office of Education"	0.693500625	2006
"2405"	"65177"	"Alview-Dairyland Union Elementary"	0.713655	2006
"2406"	"65185"	"Bass Lake Joint Elementary"	0.300069428571429	2006
"2407"	"65201"	"Chowchilla Union High"	0.5292745	2006
"2408"	"65276"	"Raymond-Knowles Union Elementary"	0.8085105	2006
"2409"	"75580"	"Golden Valley Unified"	0.3540703875	2006
"2410"	"75606"	"Chawanakee Unified"	0.578042428571429	2006
"2411"	"76414"	"Yosemite Unified"	0.305035	2006
"2412"	"10215"	"Marin County Office of Education"	0.302343	2006
"2413"	"65300"	"Bolinas-Stinson Union"	0.221154	2006
"2414"	"65318"	"Dixie Elementary"	0.0771881	2006
"2415"	"65342"	"Laguna Joint Elementary"	0.65	2006
"2416"	"65359"	"Lagunitas Elementary"	0.171641	2006
"2417"	"65367"	"Larkspur Elementary"	0.0734827	2006
"2418"	"65391"	"Mill Valley Elementary"	0.033641875	2006
"2419"	"65417"	"Novato Unified"	0.29848165625	2006
"2420"	"65425"	"Reed Union Elementary"	0.0448316	2006
"2421"	"65433"	"Ross Elementary"	0	2006
"2422"	"65458"	"San Rafael City Elementary"	0.557720775	2006
"2423"	"65466"	"San Rafael City High"	0.36096875	2006
"2424"	"65474"	"Sausalito Marin City"	0.703347666666667	2006
"2425"	"65482"	"Tamalpais Union High"	0.05480824	2006
"2426"	"73361"	"Shoreline Unified"	0.472679857142857	2006
"2427"	"75002"	"Ross Valley Elementary"	0.0752189	2006
"2428"	"10223"	"Mariposa County Office of Education"	0.458640666666667	2006
"2429"	"65532"	"Mariposa County Unified"	0.418199142857143	2006
"2430"	"10231"	"Mendocino County Office of Education"	0.90514175	2006
"2431"	"65540"	"Anderson Valley Unified"	0.763518	2006
"2432"	"65557"	"Arena Union Elementary"	0.685	2006
"2433"	"65565"	"Fort Bragg Unified"	0.62353525	2006
"2434"	"65573"	"Manchester Union Elementary"	0.471429	2006
"2435"	"65581"	"Mendocino Unified"	0.2162626375	2006
"2436"	"65599"	"Point Arena Joint Union High"	0.765363	2006
"2437"	"65607"	"Round Valley Unified"	1	2006
"2438"	"65623"	"Willits Unified"	0.6608951	2006
"2439"	"73916"	"Laytonville Unified"	0.622474666666667	2006
"2440"	"75218"	"Leggett Valley Unified"	0.3994872	2006
"2441"	"65631"	"Atwater Elementary"	0.671366666666667	2006
"2442"	"65649"	"Ballico-Cressey Elementary"	0.6639835	2006
"2443"	"65680"	"El Nido Elementary"	1	2006
"2444"	"65698"	"Hilmar Unified"	0.580611	2006
"2445"	"65722"	"Le Grand Union Elementary"	0.748201	2006
"2446"	"65730"	"Le Grand Union High"	0.898821	2006
"2447"	"65748"	"Livingston Union Elementary"	0.75463225	2006
"2448"	"65755"	"Los Banos Unified"	0.620514454545455	2006
"2449"	"65763"	"McSwain Union Elementary"	0.252964	2006
"2450"	"65771"	"Merced City Elementary"	0.792883052631579	2006
"2451"	"65813"	"Plainsburg Union Elementary"	0.481481	2006
"2452"	"65821"	"Planada Elementary"	0.830329	2006
"2453"	"65839"	"Snelling-Merced Falls Union Elementary"	0.633803	2006
"2454"	"65862"	"Weaver Union"	0.7844835	2006
"2455"	"73619"	"Gustine Unified"	0.640719833333333	2006
"2456"	"73726"	"Merced River Union Elementary"	0.6633485	2006
"2457"	"75317"	"Dos Palos Oro Loma Joint Unified"	0.812228	2006
"2458"	"75366"	"Delhi Unified"	0.838662333333333	2006
"2459"	"10256"	"Modoc County Office of Education"	0.65782825	2006
"2460"	"65896"	"Surprise Valley Joint Unified"	0.6688855	2006
"2461"	"73585"	"Modoc Joint Unified"	0.7375887	2006
"2462"	"73593"	"Tulelake Basin Joint Unified"	0.841824	2006
"2463"	"10264"	"Mono County Office of Education"	0.483201	2006
"2464"	"73668"	"Eastern Sierra Unified"	0.305935545454545	2006
"2465"	"73692"	"Mammoth Unified"	0.4041482	2006
"2466"	"10272"	"Monterey County Office of Education"	0.771654666666667	2006
"2467"	"65961"	"Alisal Union Elementary"	1	2006
"2468"	"65979"	"Bradley Union Elementary"	0.666667	2006
"2469"	"65987"	"Carmel Unified"	0.157927516666667	2006
"2470"	"65995"	"Chualar Union Elementary"	0.954839	2006
"2471"	"66027"	"Graves Elementary"	0.615385	2006
"2472"	"66035"	"Greenfield Union Elementary"	0.83145675	2006
"2473"	"66050"	"King City Union Elementary"	1	2006
"2474"	"66068"	"King City Joint Union High"	0.676245	2006
"2475"	"66076"	"Lagunita Elementary"	0.113924	2006
"2476"	"66084"	"Mission Union Elementary"	0.247423	2006
"2477"	"66134"	"Pacific Grove Unified"	0.11364972	2006
"2478"	"66142"	"Salinas City Elementary"	0.792474083333333	2006
"2479"	"66159"	"Salinas Union High"	0.5364697	2006
"2480"	"66167"	"San Antonio Union Elementary"	0.398964	2006
"2481"	"66175"	"San Ardo Union Elementary"	0.886957	2006
"2482"	"66183"	"San Lucas Union Elementary"	0.949367	2006
"2483"	"66191"	"Santa Rita Union Elementary"	0.6091888	2006
"2484"	"66225"	"Spreckels Union Elementary"	0.147996	2006
"2485"	"66233"	"Washington Union Elementary"	0.00889428333333333	2006
"2486"	"75150"	"Pacific Unified"	0.47619	2006
"2487"	"75440"	"Soledad Unified"	0.842572	2006
"2488"	"75473"	"Gonzales Unified"	0.65439725	2006
"2489"	"66241"	"Calistoga Joint Unified"	0.784872333333333	2006
"2490"	"66258"	"Howell Mountain Elementary"	0.536585	2006
"2491"	"66266"	"Napa Valley Unified"	0.369440886111111	2006
"2492"	"66282"	"Pope Valley Union Elementary"	0.267606	2006
"2493"	"66290"	"Saint Helena Unified"	0.39414275	2006
"2494"	"66316"	"Chicago Park Elementary"	0.303797	2006
"2495"	"66324"	"Clear Creek Elementary"	0.235294	2006
"2496"	"66332"	"Grass Valley Elementary"	0.4528835	2006
"2497"	"66357"	"Nevada Joint Union High"	0.257585588888889	2006
"2498"	"66381"	"Pleasant Valley Elementary"	0.279812	2006
"2499"	"66399"	"Ready Springs Union Elementary"	0.3626845	2006
"2500"	"66407"	"Union Hill Elementary"	0.0854626	2006
"2501"	"66415"	"Twin Ridges Elementary"	0.248448669230769	2006
"2502"	"10306"	"Orange County Department of Education"	0.393415295	2006
"2503"	"66423"	"Anaheim City"	0.802151956521739	2006
"2504"	"66431"	"Anaheim Union High"	0.471742757142857	2006
"2505"	"66449"	"Brea-Olinda Unified"	0.197347666666667	2006
"2506"	"66456"	"Buena Park Elementary"	0.625200428571429	2006
"2507"	"66472"	"Centralia Elementary"	0.492552111111111	2006
"2508"	"66480"	"Cypress Elementary"	0.2649184	2006
"2509"	"66498"	"Fountain Valley Elementary"	0.1508869	2006
"2510"	"66506"	"Fullerton Elementary"	0.397684645	2006
"2511"	"66514"	"Fullerton Joint Union High"	0.1068328625	2006
"2512"	"66522"	"Garden Grove Unified"	0.610944062686567	2006
"2513"	"66530"	"Huntington Beach City Elementary"	0.123759166666667	2006
"2514"	"66548"	"Huntington Beach Union High"	0.207320622222222	2006
"2515"	"66555"	"Laguna Beach Unified"	0.068898675	2006
"2516"	"66563"	"La Habra City Elementary"	0.683714555555555	2006
"2517"	"66589"	"Magnolia Elementary"	0.617422222222222	2006
"2518"	"66597"	"Newport-Mesa Unified"	0.432585559375	2006
"2519"	"66613"	"Ocean View"	0.325321493333333	2006
"2520"	"66647"	"Placentia-Yorba Linda Unified"	0.264637928125	2006
"2521"	"66670"	"Santa Ana Unified"	0.768133815517241	2006
"2522"	"66696"	"Savanna Elementary"	0.59979275	2006
"2523"	"66746"	"Westminster Elementary"	0.6332562	2006
"2524"	"73635"	"Saddleback Valley Unified"	0.172633378378378	2006
"2525"	"73650"	"Irvine Unified"	0.0691116548484848	2006
"2526"	"73924"	"Los Alamitos Unified"	0.12447157	2006
"2527"	"10314"	"Placer County Office of Education"	0.722522666666667	2006
"2528"	"66761"	"Ackerman Elementary"	0.2556075	2006
"2529"	"66779"	"Alta-Dutch Flat Union Elementary"	0.660584	2006
"2530"	"66787"	"Auburn Union Elementary"	0.3988532	2006
"2531"	"66795"	"Colfax Elementary"	0.6875	2006
"2532"	"66803"	"Dry Creek Joint Elementary"	0.229811888888889	2006
"2533"	"66829"	"Eureka Union"	0.0339525875	2006
"2534"	"66837"	"Foresthill Union Elementary"	0.2966835	2006
"2535"	"66845"	"Loomis Union Elementary"	1	2006
"2536"	"66852"	"Newcastle Elementary"	1	2006
"2537"	"66860"	"Ophir Elementary"	0.143617	2006
"2538"	"66886"	"Placer Hills Union Elementary"	0.151386	2006
"2539"	"66894"	"Placer Union High"	0.205405166666667	2006
"2540"	"66910"	"Roseville City Elementary"	0.2776223	2006
"2541"	"66928"	"Roseville Joint Union High"	0.16705425	2006
"2542"	"66944"	"Tahoe-Truckee Joint Unified"	0.293576254545455	2006
"2543"	"75085"	"Rocklin Unified"	0.114169729411765	2006
"2544"	"10322"	"Plumas County Office of Education"	0.852130333333333	2006
"2545"	"66969"	"Plumas Unified"	0.536164727272727	2006
"2546"	"66977"	"Alvord Unified"	0.563724789473684	2006
"2547"	"66985"	"Banning Unified"	0.732301	2006
"2548"	"66993"	"Beaumont Unified"	0.5688385	2006
"2549"	"67033"	"Corona-Norco Unified"	0.423626208333333	2006
"2550"	"67041"	"Desert Center Unified"	0.631579	2006
"2551"	"67058"	"Desert Sands Unified"	0.5195865875	2006
"2552"	"67090"	"Jurupa Unified"	0.674324958333333	2006
"2553"	"67116"	"Menifee Union Elementary"	0.289538333333333	2006
